2017-06-28 21:51:16,740 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:51:16,742 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:52:16,805 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:52:18,709 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:52:18,802 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:52:18,802 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:52:26,911 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:52:28,668 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:52:28,765 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:52:28,766 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:52:40,111 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:52:41,809 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:52:41,901 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:52:41,901 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:52:48,239 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:52:49,887 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:52:49,984 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:52:49,986 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:53:07,099 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:53:08,397 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:53:08,496 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:53:08,496 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:53:29,259 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:53:30,956 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:53:31,042 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:53:31,043 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:54:05,186 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:54:06,864 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
